,author,date,id,nxb,price,rating,rating_Count,review,title,topic
17885,Nguyễn Thị Kim Dung - Hồ Thị Vân Anh,06-2014,450741,NXB Tổng hợp TP.HCM,36000,0.0,0,0,Bồi Dưỡng Văn - Tiếng Việt...,Sách Tham Khảo
17886,Lê Thị Mỹ Trinh - Trần Lê Hân,03-2015,450748,NXB Tổng hợp TP.HCM,52000,0.0,0,0,Học Tốt Ngữ Văn Lớp 8 - Tập 1+2,Sách Tham Khảo
16621,Alpha Books,10-2015,450753,NXB Lao Động Xã Hội,53000,3.4,3,0,Vượt Qua Thử Thách Trong...,Sách Kinh Tế
15114,Nguyễn Chu Phác,10-2015,450756,NXB Hội Nhà Văn,76000,3.0,2,0,Nhân Quả Không Miễn Trừ Ai,Sách Nghệ Thuật Sống Đẹp
17887,Lê Thị Mỹ Trinh - Nguyễn Thị Hương Trầm,09-2013,450757,NXB Tổng hợp TP.HCM,58400,0.0,0,0,Tuyển chọn 171 Bài Văn Hay Lớp 9,Sách Tham Khảo
26905,Tra Vĩ - Triệu Vĩnh Hồng,09-2015,450761,NXB Thanh Niên,62000,0.0,0,0,Âm Nhạc Với Tuổi Thơ,Sách Kiến Thức Tổng Hợp
17888,Lê Thị Mỹ Trinh - Trần Lê Hân,06-2015,450762,NXB Tổng hợp TP.HCM,33300,0.0,0,0,Học Tốt Ngữ Văn Lớp 10 - Tập 2,Sách Tham Khảo
17889,Võ Thị Hoài Tâm,06-2013,450765,NXB Tổng hợp TP.HCM,30600,0.0,0,0,60 Đề Kiểm Tra Và Đề Thi Toán...,Sách Tham Khảo
5669,Vinhelm Grimm - Jacob Grimm,09-2015,450776,NXB Dân Trí,25000,0.0,0,0,Những Chuyến Phiêu Lưu Nhất Quả Đất - Đồ Bỏ Xó,Nhi Đồng ( 6-11 tuổi)
11806,Vinhelm Grimm - Jacob Grimm,09-2015,450776,NXB Dân Trí,25000,0.0,0,0,Những Chuyến Phiêu Lưu Nhất Quả Đất - Đồ Bỏ Xó,Truyện tranh thiếu nhi
25280,Đỗ Việt Dũng,10-2015,450778,NXB Tổng hợp TP.HCM,315000,0.0,0,0,Gửi Tình Theo Sóng (Song Ngữ...,Sách Kiến Thức Tổng Hợp
5670,Hector Malot,10-2015,450780,NXB Dân Trí,25000,4.4,3,0,Những Chuyến Phiêu Lưu Nhất...,Nhi Đồng ( 6-11 tuổi)
11807,Hector Malot,10-2015,450780,NXB Dân Trí,25000,4.4,3,0,Những Chuyến Phiêu Lưu Nhất...,Truyện tranh thiếu nhi
17890,Lê Thị Mỹ Trinh - Nguyễn Lê Ly Na - Trần Lê Hân - Lê Mỹ Trang,09-2015,450781,NXB Đồng Nai,39200,0.0,0,0,199 Dàn Bài Và Bài Văn Hay Lớp 5,Sách Tham Khảo
5671,Lev Nikolaevich tolstoy,10-2015,450785,NXB Dân Trí,25000,4.0,1,0,Những Chuyến Phiêu Lưu Nhất...,Nhi Đồng ( 6-11 tuổi)
11808,Lev Nikolaevich tolstoy,10-2015,450785,NXB Dân Trí,25000,4.0,1,0,Những Chuyến Phiêu Lưu Nhất...,Truyện tranh thiếu nhi
15647,Lô Cần,09-2015,450786,NXB Lao Động Xã Hội,53000,0.0,0,0,Quan Niệm Mới Về Giáo Dục Trong Gia Đình,Sách Bà Mẹ - Em Bé
11809,Richard Francis Burton,10-2015,450790,NXB Dân Trí,25000,5.0,1,0,Những Chuyến Phiêu Lưu Nhất Quả Đất - Ba Báu Vật,Truyện tranh thiếu nhi
5672,Richard Francis Burton,10-2015,450790,NXB Dân Trí,25000,5.0,1,0,Những Chuyến Phiêu Lưu Nhất Quả Đất - Ba Báu Vật,Nhi Đồng ( 6-11 tuổi)
25943,Thái Vũ (Biên Soạn),10-2015,450791,NXB Văn Hoá Thông Tin,43000,0.0,0,0,Văn Hóa Làng Việt Nam - Diễn Xướng Dân Gian,Sách Kiến Thức Tổng Hợp
17891,Lê Thị Mỹ Trinh - Nguyễn Lê Ly Na - Lê Mỹ Trang,06-2014,450794,NXB Tổng hợp TP.HCM,29000,4.0,1,0,100 Dàn Bài Chi Tiết Tập Làm...,Sách Tham Khảo
5673,Hans Christian Andersen,10-2015,450795,NXB Dân Trí,25000,0.0,0,0,Những Chuyến Phiêu Lưu Nhất...,Nhi Đồng ( 6-11 tuổi)
11810,Hans Christian Andersen,10-2015,450795,NXB Dân Trí,25000,0.0,0,0,Những Chuyến Phiêu Lưu Nhất...,Truyện tranh thiếu nhi
15648,Anh Ba - Thanh Thanh,09-2015,450796,NXB Hồng Đức,40000,0.0,0,0,Những Câu Chuyện Hay Giúp Trẻ...,Sách Bà Mẹ - Em Bé
17892,Nguyễn Đức Chí,09-2015,450798,NXB Đại Học Quốc Gia Hà Nội,31500,0.0,0,0,Giải Bài Tập Hình Học Lớp 10 Nâng Cao,Sách Tham Khảo
17893,Nguyễn Đức Chí,09-2015,450799,NXB Đại Học Quốc Gia Hà Nội,44800,0.0,0,0,Giải Bài Tập Đại Số Lớp 10 Nâng Cao,Sách Tham Khảo
14298,Halák László,09-2015,450800,NXB Thanh Niên,25000,0.0,0,0,Phép Lịch Sự Hàng Ngày,Sách Tư Duy - Kỹ Năng Sống
15853,Lô Cần,09-2015,450807,NXB Lao Động Xã Hội,38000,0.0,0,0,Những Sai Lầm Trong Giáo Dục Gia Đình,Sách Bà Mẹ - Em Bé
15883,Minh Khánh - An Nguyên,10-2015,450846,NXB Thanh Niên,35000,0.0,0,0,Giúp Bạn Lần Đầu Làm Bố Mẹ,Sách Bà Mẹ - Em Bé
4470,Bùi Thị Thiên Thai,10-2015,450848,NXB Văn Học,39200,0.0,0,0,Câu chuyện nhỏ - Đạo lý lớn,Mẫu Giáo (0 - 6 tuổi)
15115,Bùi Thị Thiên Thai,10-2015,450848,NXB Văn Học,39200,0.0,0,0,Câu chuyện nhỏ - Đạo lý lớn,Sách Nghệ Thuật Sống Đẹp
3861,Dã Văn Bưu,10-2015,450852,NXB Văn Học,94500,5.0,1,0,Mật mã Thanh MinhThượng Hà,Truyện Giả tưởng
15649,Dương Vũ - Thanh Thanh (Biên Soạn),09-2015,450854,NXB Thanh Niên,35000,0.0,0,0,Những Câu Chuyện Hay Giúp Trẻ...,Sách Bà Mẹ - Em Bé
2712,Tâm Bùi,10-2015,450856,NXB Thế Giới,90300,4.5,12,0,Gà Trống Gà Mái và những kẻ mộng mơ,Truyện ngắn - Tản văn
1984,Tâm Bùi,10-2015,450856,NXB Thế Giới,90300,4.5,12,0,Gà Trống Gà Mái và những kẻ mộng mơ,Văn Học Nước Ngoài
15650,Lô Cần,09-2015,450857,NXB Thanh Niên,43000,0.0,0,0,Giáo Dục Trong Gia Đình - Tôn Trọng & Tự Tin,Sách Bà Mẹ - Em Bé
16622,TS. Lê Quốc Hàm,10-2015,450859,NXB Dân Trí,66500,0.0,0,0,Khoa học cổ gợi ý: Chọn người hợp việc,Sách Kinh Tế
4427,Akiko Hayashi,10-2015,450861,NXB Phụ Nữ,20300,4.5,13,0,Ehon Nhật Bản - Trước khi đi dã ngoại,Mẫu Giáo (0 - 6 tuổi)
11811,Akiko Hayashi,10-2015,450861,NXB Phụ Nữ,20300,4.5,13,0,Ehon Nhật Bản - Trước khi đi dã ngoại,Truyện tranh thiếu nhi
5674,Akiko Hayashi,10-2015,450861,NXB Phụ Nữ,20300,4.5,13,0,Ehon Nhật Bản - Trước khi đi dã ngoại,Nhi Đồng ( 6-11 tuổi)
15651,Lô Cần,09-2015,450862,NXB Thanh Niên,44000,0.0,0,0,Giáo Dục Trong Gia Đình - Ý Thức & Trách Nhiệm,Sách Bà Mẹ - Em Bé
11812,Yumiko Fukuzawa,10-2015,450863,NXB Phụ Nữ,20300,4.5,16,0,Ehon Nhật Bản - Bull Và Kana,Truyện tranh thiếu nhi
5675,Yumiko Fukuzawa,10-2015,450863,NXB Phụ Nữ,20300,4.5,16,0,Ehon Nhật Bản - Bull Và Kana,Nhi Đồng ( 6-11 tuổi)
4426,Yumiko Fukuzawa,10-2015,450863,NXB Phụ Nữ,20300,4.5,16,0,Ehon Nhật Bản - Bull Và Kana,Mẫu Giáo (0 - 6 tuổi)
5676,Shinta Cho,10-2015,450865,NXB Phụ Nữ,20300,3.8,10,0,Ehon Nhật Bản - Chuyện Xì Hơi,Nhi Đồng ( 6-11 tuổi)
11813,Shinta Cho,10-2015,450865,NXB Phụ Nữ,20300,3.8,10,0,Ehon Nhật Bản - Chuyện Xì Hơi,Truyện tranh thiếu nhi
4425,Shinta Cho,10-2015,450865,NXB Phụ Nữ,20300,3.8,10,0,Ehon Nhật Bản - Chuyện Xì Hơi,Mẫu Giáo (0 - 6 tuổi)
5677,Lam Hồng - Song Giang,10-2015,450866,NXB Văn Học,25000,3.0,1,0,Thế Giới Truyện Cổ Tích Việt Nam Chọn Lọc,Nhi Đồng ( 6-11 tuổi)
9684,Lam Hồng - Song Giang,10-2015,450866,NXB Văn Học,25000,3.0,1,0,Thế Giới Truyện Cổ Tích Việt Nam Chọn Lọc,Truyện Cổ Tích
9683,Lam Hồng - Song Giang,10-2015,450869,NXB Văn Học,25000,3.0,1,0,Thế Giới Truyện Cổ Tích Việt Nam Hay Nhất,Truyện Cổ Tích
5678,Lam Hồng - Song Giang,10-2015,450869,NXB Văn Học,25000,3.0,1,0,Thế Giới Truyện Cổ Tích Việt Nam Hay Nhất,Nhi Đồng ( 6-11 tuổi)
5679,Taro Gomi,10-2015,450870,NXB Phụ Nữ,20300,4.5,11,0,Ehon Nhật Bản - Tất Cả Đều Đi Ị,Nhi Đồng ( 6-11 tuổi)
4424,Taro Gomi,10-2015,450870,NXB Phụ Nữ,20300,4.5,11,0,Ehon Nhật Bản - Tất Cả Đều Đi Ị,Mẫu Giáo (0 - 6 tuổi)
11814,Taro Gomi,10-2015,450870,NXB Phụ Nữ,20300,4.5,11,0,Ehon Nhật Bản - Tất Cả Đều Đi Ị,Truyện tranh thiếu nhi
4469,Song Giang,10-2015,450875,NXB Văn Học,25000,0.0,0,0,Câu Chuyện Nhỏ Giá Trị Lớn - Hổ Tìm Thầy Học,Mẫu Giáo (0 - 6 tuổi)
5680,Song Giang,10-2015,450875,NXB Văn Học,25000,0.0,0,0,Câu Chuyện Nhỏ Giá Trị Lớn - Hổ Tìm Thầy Học,Nhi Đồng ( 6-11 tuổi)
9682,Song Giang,10-2015,450875,NXB Văn Học,25000,0.0,0,0,Câu Chuyện Nhỏ Giá Trị Lớn - Hổ Tìm Thầy Học,Truyện Cổ Tích
26654,Vương Bính Diệu (Biên Soạn),09-2015,450878,NXB Mỹ Thuật,148000,0.0,0,0,Học Vẽ Qua Nghiên Cứu Giải...,Sách Kiến Thức Tổng Hợp
25914,Lương Thỉ (Chủ Biên),09-2015,450881,NXB Mỹ Thuật,156000,0.0,0,0,Học Vẽ Qua Nghiên Cứu Giải...,Sách Kiến Thức Tổng Hợp
5681,Tôn Minh Viễn,10-2015,450885,NXB Văn Học,10000,5.0,1,0,Vườn Cổ Tích Kỳ Diệu - Người Đẹp Và Quái Vật,Nhi Đồng ( 6-11 tuổi)
9681,Tôn Minh Viễn,10-2015,450885,NXB Văn Học,10000,5.0,1,0,Vườn Cổ Tích Kỳ Diệu - Người Đẹp Và Quái Vật,Truyện Cổ Tích
5682,Tôn Minh Viễn,10-2015,450893,NXB Văn Học,10000,5.0,2,0,Vườn Cổ Tích Kỳ Diệu - Công Chúa Tóc Mây,Nhi Đồng ( 6-11 tuổi)
9680,Tôn Minh Viễn,10-2015,450893,NXB Văn Học,10000,5.0,2,0,Vườn Cổ Tích Kỳ Diệu - Công Chúa Tóc Mây,Truyện Cổ Tích
9679,Tôn Minh Viễn,10-2015,450894,NXB Văn Học,10000,0.0,0,0,Vườn Cổ Tích Kỳ Diệu - Jack Và Cây Đậu Thần,Truyện Cổ Tích
5683,Tôn Minh Viễn,10-2015,450894,NXB Văn Học,10000,0.0,0,0,Vườn Cổ Tích Kỳ Diệu - Jack Và Cây Đậu Thần,Nhi Đồng ( 6-11 tuổi)
5684,Tôn Minh Viễn,10-2015,450896,NXB Văn Học,10000,0.0,0,0,Vườn Cổ Tích Kỳ Diệu - Hansel Và Gretel,Nhi Đồng ( 6-11 tuổi)
9678,Tôn Minh Viễn,10-2015,450896,NXB Văn Học,10000,0.0,0,0,Vườn Cổ Tích Kỳ Diệu - Hansel Và Gretel,Truyện Cổ Tích
9677,Tôn Minh Viễn,10-2015,450903,NXB Văn Học,10000,0.0,0,0,Vườn Cổ Tích Kỳ Diệu - Cô Bé Ngón Tay Cái,Truyện Cổ Tích
5685,Tôn Minh Viễn,10-2015,450903,NXB Văn Học,10000,0.0,0,0,Vườn Cổ Tích Kỳ Diệu - Cô Bé Ngón Tay Cái,Nhi Đồng ( 6-11 tuổi)
5686,Tôn Minh Viễn,10-2015,450905,NXB Văn Học,10000,0.0,0,0,Vườn Cổ Tích Kỳ Diệu - Ba Vị Hòa Thượng,Nhi Đồng ( 6-11 tuổi)
9676,Tôn Minh Viễn,10-2015,450905,NXB Văn Học,10000,0.0,0,0,Vườn Cổ Tích Kỳ Diệu - Ba Vị Hòa Thượng,Truyện Cổ Tích
9675,Tôn Minh Viễn,10-2015,450916,NXB Văn Học,10000,4.0,1,0,Vườn Cổ Tích Kỳ Diệu - Ông...,Truyện Cổ Tích
5687,Tôn Minh Viễn,10-2015,450916,NXB Văn Học,10000,4.0,1,0,Vườn Cổ Tích Kỳ Diệu - Ông...,Nhi Đồng ( 6-11 tuổi)
9674,Tôn Minh Viễn,10-2015,450917,NXB Văn Học,10000,0.0,0,0,Vườn Cổ Tích Kỳ Diệu - Cậu Bé Người Tuyết,Truyện Cổ Tích
5688,Tôn Minh Viễn,10-2015,450917,NXB Văn Học,10000,0.0,0,0,Vườn Cổ Tích Kỳ Diệu - Cậu Bé Người Tuyết,Nhi Đồng ( 6-11 tuổi)
15652,Dương Vũ - Thanh Thanh (Biên Soạn),09-2015,450918,NXB Thanh Niên,35000,0.0,0,0,Những Câu Chuyện Hay Giúp Trẻ...,Sách Bà Mẹ - Em Bé
15653,Anh Ba - Thanh Thanh (Biên Soạn),09-2015,450922,NXB Thanh Niên,38000,3.0,1,0,Những Câu Chuyện Hay Giúp Trẻ...,Sách Bà Mẹ - Em Bé
9673,Tôn Minh Viễn,10-2015,450929,NXB Văn Học,10000,0.0,0,0,Vườn Cổ Tích Kỳ Diệu - Bộ Quần Áo Mới Của Hoàng Đế,Truyện Cổ Tích
5689,Tôn Minh Viễn,10-2015,450929,NXB Văn Học,10000,0.0,0,0,Vườn Cổ Tích Kỳ Diệu - Bộ Quần Áo Mới Của Hoàng Đế,Nhi Đồng ( 6-11 tuổi)
9672,Tôn Minh Viễn,10-2015,450933,NXB Văn Học,10000,5.0,1,0,Vườn Cổ Tích Kỳ Diệu - Nòng Nọc Tìm Mẹ,Truyện Cổ Tích
5690,Tôn Minh Viễn,10-2015,450933,NXB Văn Học,10000,5.0,1,0,Vườn Cổ Tích Kỳ Diệu - Nòng Nọc Tìm Mẹ,Nhi Đồng ( 6-11 tuổi)
5691,Tôn Minh Viễn,10-2015,450934,NXB Văn Học,10000,0.0,0,0,Vườn Cổ Tích Kỳ Diệu - Ngựa Con Qua Sông,Nhi Đồng ( 6-11 tuổi)
9671,Tôn Minh Viễn,10-2015,450934,NXB Văn Học,10000,0.0,0,0,Vườn Cổ Tích Kỳ Diệu - Ngựa Con Qua Sông,Truyện Cổ Tích
5692,Tôn Minh Viễn,10-2015,450937,NXB Văn Học,10000,0.0,0,0,Vườn Cổ Tích Kỳ Diệu - Khỉ Vớt Trăng,Nhi Đồng ( 6-11 tuổi)
9670,Tôn Minh Viễn,10-2015,450937,NXB Văn Học,10000,0.0,0,0,Vườn Cổ Tích Kỳ Diệu - Khỉ Vớt Trăng,Truyện Cổ Tích
3320,Nhiều Tác Giả,09-2015,450948,NXB Hội Nhà Văn,28000,0.0,0,0,Đèn Trời Trên Bến Không Trăng (Tập Truyện Ngắn),Truyện ngắn - Tản văn
3321,Nhiều Tác Giả,09-2015,450953,NXB Hội Nhà Văn,29000,0.0,0,0,Miền Vô Thực (Tập Truyện Ngắn),Truyện ngắn - Tản văn
3322,Nhiều Tác Giả,09-2015,450961,NXB Quân Đội Nhân Dân,29000,0.0,0,0,Trăng Giẫm Gai (Tập Truyện Ngắn),Truyện ngắn - Tản văn
9549,Lam Hồng - Song Giang,10-2015,450968,NXB Văn Học,25000,0.0,0,0,Thế Giới Truyện Cổ Tích Việt Nam Đặc Sắc,Truyện Cổ Tích
5693,Lam Hồng - Song Giang,10-2015,450968,NXB Văn Học,25000,0.0,0,0,Thế Giới Truyện Cổ Tích Việt Nam Đặc Sắc,Nhi Đồng ( 6-11 tuổi)
535,E. L. James,10-2015,451109,NXB Lao Động,125000,4.5,38,0,Thế Giới 50 Sắc Thái - Xám...,Tiểu Thuyết Tình Cảm Lãng Mạn
17894,Nhiều Tác Giả,06-2015,451169,NXB Tổng hợp TP.HCM,28800,4.5,2,0,Bài Tập Tiếng Anh Lớp 6 (Có Đáp Án) (Tái Bản 2015),Sách Tham Khảo
17895,Nguyễn Đức Chí,09-2015,451176,NXB Tổng hợp TP.HCM,46400,0.0,0,0,Giải Bài Tập Đại Số Và Giải...,Sách Tham Khảo
17896,Nhiều Tác Giả,10-2015,451181,NXB Tổng hợp TP.HCM,76800,0.0,0,0,199 Dàn Bài Và Bài Văn Hay Lớp 11,Sách Tham Khảo
6934,Shravasti Dhammika,09-2015,451186,NXB Tổng hợp TP.HCM,28000,4.5,2,0,Những Cuộc Phiêu Lưu Của Leo - Rahula Dẫn Lối,Văn Học Thiếu Nhi
17897,Trần Tiến Tự,06-2015,451189,NXB Tổng hợp TP.HCM,29000,0.0,0,0,Giải Bài Tập Vật Lý Lớp 6 (Tái Bản 2015) - Sao Mai,Sách Tham Khảo
17898,Nhiều Tác Giả,09-2015,451194,NXB Đồng Nai,49600,0.0,0,0,199 Dàn Bài Và Bài Văn Hay Lớp 6,Sách Tham Khảo
17899,Trần Tiến Tự,06-2015,451196,NXB Tổng hợp TP.HCM,29700,0.0,0,0,Giải Bài Tập Toán Lớp 6 (Tập 1) (Tái Bản 2015),Sách Tham Khảo
17900,Nguyễn Thị Kim Dung - Hồ Thị Vân Anh,03-2015,451201,NXB Tổng hợp TP.HCM,30000,0.0,0,0,Bài Tập Bổ Trợ & Nâng Cao...,Sách Tham Khảo
23255,Ryoko Fukuyama,10-2015,451208,NXB Trẻ,18000,0.0,0,0,Monochrome Kids (Tập 10),"Truyện Tranh, Manga, Comic"
17901,Phạm Xuân Lan,09-2014,451209,NXB Tổng hợp TP.HCM,28000,0.0,0,0,Giải Vở Bài Tập Tiếng Việt Lớp 5 (Tập 2) (2014),Sách Tham Khảo
23256,Juvenile Remix,10-2015,451210,NXB Trẻ,18000,0.0,0,0,Ma Vương (Tập 7),"Truyện Tranh, Manga, Comic"
1208,Nguyễn Nhật Ánh,09-2015,451293,NXB Trẻ,42000,4.7,151,0,Tôi Là Bêtô (Tái Bản 2015),Văn Học Việt Nam
6625,Nguyễn Nhật Ánh,09-2015,451293,NXB Trẻ,42000,4.7,151,0,Tôi Là Bêtô (Tái Bản 2015),Văn Học Thiếu Nhi
3323,Nguyễn Nhật Ánh,09-2015,451293,NXB Trẻ,42000,4.7,151,0,Tôi Là Bêtô (Tái Bản 2015),Truyện ngắn - Tản văn
14299,Bennie Boughn - Jon Condrill,10-2015,451296,NXB Lao Động,24500,3.4,9,0,Giao Tiếp Bất Kỳ Ai (Tái Bản 2015),Sách Tư Duy - Kỹ Năng Sống
17902,Lê Phương Liên,07-2015,451303,NXB Tổng hợp TP.HCM,55000,0.0,0,0,.125 Bài Và Đoạn Văn Hay Lớp 5 (Tái Bản),Sách Tham Khảo
17903,Nguyễn Thị Bích Liên,06-2015,451328,NXB Tổng hợp TP.HCM,24000,0.0,0,0,Giải Bài tập Vật Lí Lớp 8 (Tái Bản 2015),Sách Tham Khảo
1985,Victor Hugo,10-2015,451370,NXB Văn Học,202000,3.9,20,0,Những Người Khốn Khổ (Trọn Bộ 2 Tập).,Văn Học Nước Ngoài
2628,Victor Hugo,10-2015,451370,NXB Văn Học,202000,3.9,20,0,Những Người Khốn Khổ (Trọn Bộ 2 Tập).,Tác Phẩm Kinh Điển
17904,Lê Mậu Thống,06-2014,451379,NXB Tổng hợp TP.HCM,27000,0.0,0,0,Giải Bài Tập Toán Lớp 9 - Tập 2 - Khang Việt,Sách Tham Khảo
17905,Võ Thị Minh Trang,07-2015,451450,NXB Tổng hợp TP.HCM,41000,0.0,0,0,Giúp Em Giỏi Luyện Từ Và Câu...,Sách Tham Khảo
17906,Nguyễn Đức Tấn,03-2015,451463,NXB Tổng hợp TP.HCM,48000,0.0,0,0,Để Học Tốt Tiếng Anh Lớp 5.,Sách Tham Khảo
5694,Unidentify,10-2009,451514,NXB Văn Hoá Thông Tin,53000,0.0,0,0,Nghìn Lẻ Một Đêm (Sách Tiếng Việt),Nhi Đồng ( 6-11 tuổi)
9669,Unidentify,10-2009,451514,NXB Văn Hoá Thông Tin,53000,0.0,0,0,Nghìn Lẻ Một Đêm (Sách Tiếng Việt),Truyện Cổ Tích
16623,"Brent Schlender, Rick Tetzeli",10-2015,451534,NXB Lao Động,108500,4.6,7,0,Steve Jobs - Hành Trình Từ Gã...,Sách Kinh Tế
7324,Nguyễn Thị Thanh Thủy,01-2017,451541,NHÀ XUẤT BẢN KIM ĐỒNG,700000,4.9,9,0,Kỹ Năng Sống An Toàn: Cẩm...,Kiến thức - Bách Khoa
10188,Nhiều Tác Giả,09-2015,451549,NHÀ XUẤT BẢN KIM ĐỒNG,31500,4.0,4,0,Chuyện Kể Về Danh Nhân Thế...,Truyện Kể Cho Bé
10187,Nhiều Tác Giả,09-2015,451563,NHÀ XUẤT BẢN KIM ĐỒNG,31500,4.4,6,0,Chuyện Kể Về Danh Nhân Thế...,Truyện Kể Cho Bé
1986,Kerstin Gier,10-2015,451597,NXB Văn Học,63000,4.6,21,0,Lam Ngọc,Văn Học Nước Ngoài
536,Kerstin Gier,10-2015,451597,NXB Văn Học,63000,4.6,21,0,Lam Ngọc,Tiểu Thuyết Tình Cảm Lãng Mạn
6935,Emily Lockhart,10-2015,451599,NXB Hà Nội,52500,4.2,17,0,Gia Tộc Dối Trá,Văn Học Thiếu Nhi
1987,Emily Lockhart,10-2015,451599,NXB Hà Nội,52500,4.2,17,0,Gia Tộc Dối Trá,Văn Học Nước Ngoài
3324,Tchya,10-2015,451601,NXB Hà Nội,40600,4.1,12,0,Việt Nam Danh Tác - Ai Hát Giữa Rừng Khuya,Truyện ngắn - Tản văn
3325,Hoàng Đạo Thúy,10-2015,451602,NXB Hà Nội,37800,4.6,5,0,Phố Phường Hà Nội Xưa,Truyện ngắn - Tản văn
13227,Đinh Thúy Hường - Trần Thu Ngân - Thùy Cốm,10-2015,451611,NXB Hội Nhà Văn,17500,3.0,6,0,Tớ Là Họa Sĩ - Động Vật Hoang Dã,Tập Đọc - Tô Màu - Luyện Chữ  
14300,Tony Buzan - Barry Buzan,09-2015,451691,NXB Tổng hợp TP.HCM,160000,0.0,0,0,Sơ Đồ Tư Duy (Sách Tiếng Việt),Sách Tư Duy - Kỹ Năng Sống
16912,Tony Buzan - Barry Buzan,09-2015,451691,NXB Tổng hợp TP.HCM,160000,0.0,0,0,Sơ Đồ Tư Duy (Sách Tiếng Việt),Sách Kinh Tế
3326,Vũ Văn Song Toàn,10-2015,451693,NXB Văn Hóa - Văn Nghệ,29400,0.0,0,0,Ba Người Trẻ Ở Quán Rượu Mang Tên Nghiệp Chướng,Truyện ngắn - Tản văn
21466,Ines Haelbig - Lynn Brincks - Danila Piotti,09-2015,451696,NXB Tổng hợp TP.HCM,139000,0.0,0,0,Intermezzo English,Sách Học Ngoại Ngữ
21467,Hu Min - John A Gordon,04-2015,451703,NXB Tổng hợp TP.HCM,111000,0.0,0,0,Essential Writing For IELTS 5.0 - 7.0,Sách Học Ngoại Ngữ
4377,Cloud Pillow Studio,10-2015,451704,NXB Hội Nhà Văn,48300,4.1,16,0,Phúc Du Nhảm Nhí Kí,Truyện Tranh
23257,Cloud Pillow Studio,10-2015,451704,NXB Hội Nhà Văn,48300,4.1,16,0,Phúc Du Nhảm Nhí Kí,"Truyện Tranh, Manga, Comic"
3327,Di Li,10-2015,451707,NXB Dân Trí,53200,2.2,5,0,Khách lạ và người lái taxi,Truyện ngắn - Tản văn
4000,Tác giả Đằng Bình,10-2015,451710,NXB Văn Học,59000,4.6,19,0,Liên Hoa Lâu (Tập 3):  Thanh Long Quyển,Truyện Kiếm Hiệp - Phiêu lưu
25281,Minh Ngọc,09-2015,451715,NXB Lao Động,56000,0.0,0,0,Luật Đất Đai Năm 2013 Và Văn...,Sách Kiến Thức Tổng Hợp
15654,BS. Steven P. Shelov - Shelly Vaziri Flais,10-2015,451723,NXB Lao Động,57400,4.0,6,0,Bác Sĩ Của Con,Sách Bà Mẹ - Em Bé
3599,Ruth Rendell,10-2015,451728,NXB Lao Động,76300,3.0,1,0,Cái Kết Đắng,Truyện Trinh Thám
1209,Ruth Rendell,10-2015,451728,NXB Lao Động,76300,3.0,1,0,Cái Kết Đắng,Văn Học Việt Nam
1988,Ruth Rendell,10-2015,451728,NXB Lao Động,76300,3.0,1,0,Cái Kết Đắng,Văn Học Nước Ngoài
25282,Minh Ngọc,09-2015,451736,NXB Lao Động,56000,4.0,1,0,Bộ Luật Lao Động Và Các Văn Bản Hướng Dẫn Thi Hành,Sách Kiến Thức Tổng Hợp
26760,Thích Nhất Hạnh,10-2015,451738,NXB Lao Động,45500,5.0,1,0,Tay Thầy trong tay con,Sách Kiến Thức Tổng Hợp
6936,Nguyễn Tấn Thanh Trúc,09-2015,451798,NXB Trẻ,15000,4.0,1,0,Giáo Dục Trí Tưởng Tượng Cho Trẻ - Con Muốn Có Sao,Văn Học Thiếu Nhi
6937,Nguyễn Tấn Thanh Trúc,09-2015,451799,NXB Trẻ,15000,4.5,2,0,Giáo Dục Trí Tưởng Tượng Cho Trẻ - Con Thuyền Giấy,Văn Học Thiếu Nhi
6938,Nguyễn Tấn Thanh Trúc,09-2015,451801,NXB Trẻ,15000,4.0,2,0,Giáo Dục Trí Tưởng Tượng Cho...,Văn Học Thiếu Nhi
6939,Nguyễn Tấn Thanh Trúc,09-2015,451804,NXB Trẻ,15000,3.5,2,0,Giáo Dục Trí Tưởng Tượng Cho Trẻ - Chơi Trốn Tìm,Văn Học Thiếu Nhi
13226,Bùi Phước Quang,09-2015,451806,NXB Trẻ,11000,0.0,0,0,Học Toán Ở Xứ Lửng Lơ - Bảng...,Tập Đọc - Tô Màu - Luyện Chữ  
13225,Bùi Phước Quang,09-2015,451809,NXB Trẻ,11000,0.0,0,0,Học Toán Ở Xứ Lửng Lơ - Bảng...,Tập Đọc - Tô Màu - Luyện Chữ  
13224,Bùi Phước Quang,09-2015,451813,NXB Trẻ,11000,0.0,0,0,Học Toán Ở Xứ Lửng Lơ - Bảng...,Tập Đọc - Tô Màu - Luyện Chữ  
13223,Bùi Phước Quang,09-2015,451814,NXB Trẻ,11000,0.0,0,0,Học Toán Ở Xứ Lửng Lơ - Bảng...,Tập Đọc - Tô Màu - Luyện Chữ  
13222,Bùi Phước Quang,09-2015,451816,NXB Trẻ,11000,0.0,0,0,Học Toán Ở Xứ Lửng Lơ - Bảng...,Tập Đọc - Tô Màu - Luyện Chữ  
13221,Bùi Phước Quang,09-2015,451820,NXB Trẻ,11000,0.0,0,0,Học Toán Ở Xứ Lửng Lơ - Bảng...,Tập Đọc - Tô Màu - Luyện Chữ  
